Age_Ma,CO2_xPAL,CO2_ppm,DeltaT_K,T_C,F_sil_total,F_degas,F_prec,Fw_D,Fw_C,F_vsw_Mg,WI_mult,F_sil_blag,pH,Dolomite,Calcite,M_Mg,M_Ca,M_HCO3
353,511.782584045586,143299.123532764,17.9764059608089,32.9764059608089,5.17855599506094,7.00755330579713,78.8181496866975,2.27537084317188,69.3377063880153,5.88444151286418,0.637189903868968,33.5533218523158,6.36816259223405,196.717947319017,4547.57527686473,61.7249109740998,42.7229822132639,33.6957863747324
352,541.635116509867,151657.832622763,18.139775564696,33.139775564696,5.02995553720785,7.00087661620794,79.9502712907815,2.28420427010441,70.6188231856658,5.80081423005431,0.618905518888947,34.1495647815059,6.35014485535785,194.035835820047,4550.78143365204,60.8477017138564,43.8582799360585,34.2119632998348
351,573.755343402787,160651.49615278,18.3057927697432,33.3057927697432,4.88135507935476,6.99397883808332,81.1152200476653,2.29291010550044,71.9310553085949,5.71848060072936,0.600621133908925,34.7612042748637,6.33205651882551,191.350466558514,4553.83520322921,59.9840622454128,44.9970976378918,34.7623197666142
350,608.108599579606,170270.40788229,18.4736411076516,33.4736411076516,4.73275462150168,6.98675867000047,82.3077563393559,2.3013353180667,73.2697919023193,5.63718605941617,0.582336748928903,35.3860213062086,6.3139518275881,188.66213291056,4556.74239240704,59.1322567827441,46.1389276147389,35.3423687949711
349,644.236458888814,180386.208488868,18.6399456147621,33.639945614762,4.58415416364859,6.90638268006395,83.5137043166465,2.30882208987682,74.6166635412201,5.50150120088143,0.564052363948881,36.0149173710411,6.29623036644264,185.973229968551,4559.53069994773,58.3197765128951,47.2526409252459,35.9448348762883
348,660.212293330071,184859.44213242,18.7105510975686,33.7105510975686,6.17568891831565,6.82788770013842,86.0633864486686,2.29795902781677,75.4197334560049,5.43442443574621,0.759881061813236,36.369748778281,6.28969880142906,183.293444190855,4563.66993983863,58.2259784480724,47.5172693751792,36.2864956465097
347,671.371406170282,187983.993727679,18.758851052332,33.758851052332,5.90092198213476,6.749977843205,86.4167284713381,2.2827934026256,76.096894330518,5.3815609738219,0.726072656957045,36.6609558234402,6.28569437041482,180.638433887245,4568.09158604288,58.2840537216363,47.5965056999952,36.5611188432678
346,685.812650956766,192027.542267894,18.8201528108645,33.8201528108646,5.62615504595387,6.67191825530659,86.8547363829917,2.26985878749441,76.8545409413181,5.31924490843955,0.692264252100855,36.9925196138962,6.28015766363673,178.006946200795,4572.24729789842,58.2398635654719,47.797193383211,36.8741138973696
345,703.446542124469,196965.031794851,18.8932919061912,33.8932919061912,5.35138810977298,6.5937180661645,87.3719466258453,2.25886978577237,77.6873287889466,5.24897881563475,0.658455847244664,37.3617416663453,6.27324500403543,175.396157415236,4576.14840900044,58.1066742213736,48.1056839547468,37.2247163522121
344,724.298263022802,202803.513646385,18.9774551871473,33.9774551871473,5.07662117359209,6.5153822882425,87.9649596568729,2.24961002831578,78.5920403490273,5.17178684131931,0.624647442388474,37.7670195333849,6.26506536053545,172.80425502793,4579.79730399538,57.8929823352796,48.5134084059735,37.6127814824276
343,748.380624237525,209546.574786507,19.0717010087318,34.0717010087318,4.8018542374112,6.43691752518007,88.6288745237428,2.24184902599046,79.5645798722534,5.08860484232251,0.590839037532283,38.2063377988561,6.25573764130462,170.229523493638,4583.19762268371,57.6066538238434,49.0120441741322,38.0373959958486
